taxon,lineage,conflict,pangoLEARN_version,pango_version,status,note
SEARCH-0455-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0457-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0458-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0459-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0460-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0461-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0463-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0466-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0468-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0469-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0470-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0472-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0473-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0474-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0475-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0476-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0477-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0479-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0481-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0482-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0483-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0484-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0486-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0487-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0489-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0491-SAN,B.1.576,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0492-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0493-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0494-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0495-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0496-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0497-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0499-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0500-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0501-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0502-SAN,B.1.245,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0503-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0505-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0506-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0508-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0512-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0513-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0514-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0515-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0516-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0517-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0518-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0519-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0520-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0521-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0522-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0524-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0525-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0528-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0530-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0531-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0532-SAN,B.1.245,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0534-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0535-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0536-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0538-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0539-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0541-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0543-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0547-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0548-IPL,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0550-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0551-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0552-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0553-IPL,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0555-SAN,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0557-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0558-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0559-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0562-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0563-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0565-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0566-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0567-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0568-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0570-IPL,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0571-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0573-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0576-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0577-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0578-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0579-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0580-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0581-IPL,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0582-SAN,B.1.397,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0583-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0584-SAN,B.1.245,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0585-SAN,B.1.400,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0586-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0587-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0588-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0590-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0592-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0593-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0597-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0600-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0602-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0605-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0607-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0608-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0609-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0610-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0611-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0612-SAN,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0614-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0615-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0616-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0617-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0620-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0621-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0623-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0624-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0626-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0627-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0628-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0629-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0630-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0631-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0634-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0637-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0638-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0639-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0642-SAN,B.1.1.132,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0643-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0645-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0646-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0649-SAN,B.1.503,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0651-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0653-IPL,B.1.405,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0657-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0658-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0659-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0660-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0661-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0662-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0663-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0667-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0668-SAN,B.1.239,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0671-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0673-SAN,B.1.503,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0674-IPL,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0675-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0678-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0679-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0680-SAN,B.1.245,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0681-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0682-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0684-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0685-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0686-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0687-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0689-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0690-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0693-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0696-SAN,B.1.590,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0697-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0698-SAN,A.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0699-SAN,B.1.267,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0700-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0701-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0704-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0705-SAN,B.1.267,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0706-SAN,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0707-SAN,B.1.371,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0709-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0711-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0713-SAN,B.1.576,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0715-SAN,B.1.415,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0718-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0719-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0721-SAN,B.1.267,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0722-SAN,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0724-IPL,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0725-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0726-IPL,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0728-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0729-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0732-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0746-IPL,B.1.1.285,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0752-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0753-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0754-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0755-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0756-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0757-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0759-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0760-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0761-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0762-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0763-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0764-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0765-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0766-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0767-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0771-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0772-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0773-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0774-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0776-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0778-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0781-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0782-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0783-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0786-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0787-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0788-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0789-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0790-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0792-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0794-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0795-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0797-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0798-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0799-SAN,B.1.268,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0800-SAN,B.1.245,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0801-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0802-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0803-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0805-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0806-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0809-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0810-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0812-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0813-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0815-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0816-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0817-SAN,B.1.552,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0820-SAN,B.1.110,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0821-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0822-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0823-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0827-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0828-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0830-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0831-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0832-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0833-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0834-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0835-SAN,A.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0837-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0839-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0840-SAN,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0843-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0845-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0847-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0849-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0850-NBG,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0851-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0852-NBG,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0853-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0854-NBG,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0855-NBG,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0899-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0901-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0902-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0903-IPL,B.1.405,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0905-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0906-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0907-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0910-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0911-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0917-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0918-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0921-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0923-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0925-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0926-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0928-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0930-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0931-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0932-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0933-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0934-SAN,B.1.239,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0935-SAN,B.1.267,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0939-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0941-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0943-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0944-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0945-SAN,B.1.267,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0953-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0955-SAN,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0956-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0974-IPL,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0975-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0976-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0977-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0978-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0979-SAN,B.6,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0980-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0981-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0982-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0983-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0984-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0987-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0989-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0990-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0991-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0992-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0993-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0996-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0997-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0998-IPL,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-0999-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1000-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10001,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10002,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10004,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10005,B.1.404,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10006,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10007,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10008,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10009,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-1001-IPL,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10010,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10012,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10013,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10014,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10015,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-10016,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
