taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
SEARCH-0290-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0291-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0292-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0293-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0294-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0295-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0296-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0297-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0298-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0299-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0300-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0301-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0302-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0303-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0304-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0305-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0306-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0307-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0308-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0309-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0310-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0311-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0312-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0313-SAN,B.1.268,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0314-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0318-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0319-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0320-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0322-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0323-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0324-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0326-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0327-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0328-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0329-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0330-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0331-NBG,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0332-NBG,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0333-JOR,B.28,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0335-JOR,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0336-JOR,A,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0338-JOR,B.28,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0341-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0347-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0348-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0349-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0351-SAN,B.1.241,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0353-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0355-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0356-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0358-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0359-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0360-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0361-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0362-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0364-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0365-SAN,B.1.241,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0366-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0367-SAN,B.1.245,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0368-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0369-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0370-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0371-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0372-SAN,B.1.267,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0373-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0374-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0376-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0377-SAN,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0379-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0381-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0382-SAN,B.1.267,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0383-SAN,B.1.397,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0385-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0386-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0387-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0388-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0391-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0392-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0395-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0398-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0399-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0401-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0402-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0404-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0405-SAN,B.1.267,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0407-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0408-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0409-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0410-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0411-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0412-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0413-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0414-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0415-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0416-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0418-SAN,B.1.314,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0419-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0421-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0423-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0424-SAN,B.1.314,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0425-SAN,A.5,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0426-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0428-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0429-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0430-SAN,B.1.314,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0431-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0432-SAN,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0434-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0436-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0438-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0439-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0440-SAN,B.1.609,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0443-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0444-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0445-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0447-SAN,B.1.552,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0448-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0449-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0450-SAN,B.6,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0452-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0453-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0454-SAN,B.6,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0455-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0457-SAN,B.1.552,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0458-SAN,B.1.552,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0459-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0460-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0461-SAN,B.1.552,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0463-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0466-IPL,B.1.609,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0468-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0469-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0470-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0472-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0473-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0474-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0475-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0476-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0477-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0479-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0481-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0482-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0483-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0484-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0486-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0487-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0489-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0491-SAN,B.1.576,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0492-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0493-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0494-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0495-IPL,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0496-IPL,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0497-IPL,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0499-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0500-IPL,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0501-IPL,B.1.609,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0502-SAN,B.1.245,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0503-SAN,A.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0505-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0506-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0508-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0512-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0513-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0514-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0515-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0516-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0517-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0518-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0519-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0521-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0522-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0524-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0525-IPL,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0528-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0530-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0531-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0532-SAN,B.1.245,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0534-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0535-SAN,B.1.241,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0536-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0538-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0539-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0541-SAN,B.1.166,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0543-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0547-IPL,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0548-IPL,B.1.558,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0550-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0551-IPL,B.1.609,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0552-IPL,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0553-IPL,B.1.558,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0555-SAN,B.1.320,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0557-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-0558-IPL,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
